patent_id,company_id
11659318,CMP000446
11782473,CMP000302
11782473,CMP000562
11855482,CMP000000
11612616,CMP000002
11636732,CMP000364
11552509,CMP000247
11729499,CMP000694
11644787,CMP000003
11767700,CMP000198
11767700,CMP000636
11851216,CMP000696
11809753,CMP000095
11809753,CMP000234
11812310,CMP000059
11558021,CMP000044
PP34927,CMP000051
11756748,CMP000223
11756748,CMP000136
11641360,CMP000005
11798838,CMP000054
11626554,CMP000101
11626554,CMP000061
11813919,CMP000002
11813919,CMP000004
11696291,CMP000077
11696291,CMP000004
11599304,CMP000000
D1004091,CMP000324
11736884,CMP000004
11547236,CMP000095
11547236,CMP000014
11568560,CMP000134
11596530,CMP000092
11653640,CMP000014
11653640,CMP000684
11623799,CMP000075
11623799,CMP000000
11708608,CMP000247
11830822,CMP000055
11830594,CMP000078
11830594,CMP000098
11681126,CMP000000
11681085,CMP000765
11575223,CMP000627
11594964,CMP000472
11833110,CMP000142
11833110,CMP000092
11544121,CMP000003
11544121,CMP000000
11767955,CMP000382
11554220,CMP000001
11622345,CMP000133
11673412,CMP000095
11634726,CMP000014
11594956,CMP000183
11748114,CMP000204
11748114,CMP000082
11829839,CMP000399
11829839,CMP000469
11855611,CMP000589
11855611,CMP000513
11626998,CMP000193
11626998,CMP000052
11758138,CMP000728
11758138,CMP000021
D1008021,CMP000234
11585715,CMP000627
11585715,CMP000028
11743696,CMP000005
11575477,CMP000000
11740584,CMP000225
11721046,CMP000003
11721046,CMP000009
11590920,CMP000296
11590920,CMP000058
11758226,CMP000040
11611329,CMP000718
11569313,CMP000000
11569313,CMP000176
D993707,CMP000389
11745644,CMP000591
11725475,CMP000022
11719597,CMP000161
11670985,CMP000000
11584364,CMP000471
11580872,CMP000715
11850202,CMP000026
11612715,CMP000541
11697822,CMP000006
11697822,CMP000000
11572753,CMP000472
11625308,CMP000102
11544203,CMP000661
11544203,CMP000016
D981786,CMP000310
11836510,CMP000000
11836510,CMP000015
11774020,CMP000407
11774020,CMP000001
11732660,CMP000307
11732660,CMP000033
11855136,CMP000014
11855136,CMP000031
11717707,CMP000146
11717707,CMP000218
D999658,CMP000214
11663325,CMP000023
11715099,CMP000019
11840738,CMP000009
11840738,CMP000427
11836448,CMP000567
11836448,CMP000478
11688130,CMP000354
11842643,CMP000000
11842643,CMP000018
D998453,CMP000219
11542315,CMP000228
D983383,CMP000425
D983383,CMP000228
11646001,CMP000105
11646001,CMP000000
11726510,CMP000444
11549937,CMP000036
11549937,CMP000574
11624576,CMP000030
11550430,CMP000531
11624648,CMP000125
11746960,CMP000013
11771294,CMP000269
11685824,CMP000032
11573056,CMP000124
11573056,CMP000001
D994443,CMP000001
D994443,CMP000517
11779346,CMP000000
11598138,CMP000061
11792349,CMP000000
11792349,CMP000567
11635417,CMP000144
11635417,CMP000258
11613821,CMP000034
11696040,CMP000503
11603850,CMP000418
11578014,CMP000001
11808297,CMP000340
11667964,CMP000000
11667964,CMP000148
11809812,CMP000038
11809812,CMP000117
D989800,CMP000183
11856777,CMP000709
11727978,CMP000063
11727978,CMP000029
11723236,CMP000022
11768086,CMP000041
11768086,CMP000067
11630669,CMP000386
11660289,CMP000360
11660289,CMP000000
D982045,CMP000740
D982045,CMP000000
11608379,CMP000018
11647677,CMP000026
11647677,CMP000275
11573951,CMP000556
11573951,CMP000000
11798988,CMP000720
11750546,CMP000495
11597934,CMP000000
11728850,CMP000039
11784680,CMP000005
11784680,CMP000018
11740389,CMP000001
11740389,CMP000014
11657455,CMP000064
11726670,CMP000474
11611346,CMP000182
11773770,CMP000717
11807155,CMP000604
11807155,CMP000005
11822967,CMP000000
11631103,CMP000325
11717754,CMP000202
11717754,CMP000010
11562194,CMP000003
11799496,CMP000340
11799496,CMP000015
11719738,CMP000692
11841559,CMP000133
D1006539,CMP000393
11763608,CMP000087
11616355,CMP000033
11616355,CMP000043
11764180,CMP000006
11726022,CMP000013
11549109,CMP000000
11549109,CMP000026
11638803,CMP000636
11652854,CMP000166
11652854,CMP000036
11549964,CMP000180
11549964,CMP000716
D1000903,CMP000776
11610301,CMP000397
D987589,CMP000000
D987589,CMP000039
11640633,CMP000001
11726530,CMP000001
11680678,CMP000100
11856214,CMP000065
11856214,CMP000420
11564726,CMP000004
11654391,CMP000001
11560154,CMP000037
11560154,CMP000345
11659736,CMP000669
11659736,CMP000044
11639267,CMP000054
11703734,CMP000236
11772494,CMP000027
D992510,CMP000002
11629836,CMP000195
11790055,CMP000036
11769504,CMP000389
11712536,CMP000296
11712536,CMP000087
D1032697,CMP000193
12127209,CMP000000
12127209,CMP000015
12141632,CMP000515
11925426,CMP000035
12114942,CMP000144
12114942,CMP000271
12086278,CMP000383
11858166,CMP000000
12065199,CMP000132
D1042016,CMP000361
D1042016,CMP000579
12141126,CMP000563
12169574,CMP000022
12088926,CMP000349
12106339,CMP000039
12106339,CMP000215
12179123,CMP000017
11975296,CMP000067
11975296,CMP000001
11867566,CMP000274
11996846,CMP000276
12049746,CMP000000
11918556,CMP000004
12046281,CMP000417
12094483,CMP000064
12131924,CMP000011
12131924,CMP000107
12023393,CMP000758
12023393,CMP000022
12083460,CMP000016
D1045093,CMP000181
12162637,CMP000085
12162637,CMP000383
12101523,CMP000443
11993460,CMP000017
11993460,CMP000014
12038915,CMP000149
11862206,CMP000492
D1048496,CMP000315
12170701,CMP000516
11987395,CMP000006
12170825,CMP000009
12170825,CMP000006
12165877,CMP000004
12165877,CMP000672
11997263,CMP000254
11875969,CMP000069
12037925,CMP000002
D1016315,CMP000060
12139313,CMP000000
12082630,CMP000270
11925794,CMP000091
11925794,CMP000000
D1033985,CMP000031
D1033985,CMP000137
11977286,CMP000260
11957680,CMP000000
12137383,CMP000180
12114798,CMP000094
12137271,CMP000160
11862253,CMP000435
11862253,CMP000508
12010045,CMP000000
12057238,CMP000012
12057238,CMP000000
12135247,CMP000002
11938909,CMP000476
12053597,CMP000308
12010172,CMP000031
12010172,CMP000118
11858460,CMP000650
11962763,CMP000042
11962763,CMP000130
12049246,CMP000001
12049246,CMP000164
11898198,CMP000402
12127128,CMP000669
12127128,CMP000031
11918999,CMP000016
11918999,CMP000007
11880702,CMP000295
D1030356,CMP000344
D1030356,CMP000709
11994671,CMP000002
12003836,CMP000038
12003836,CMP000098
12020754,CMP000259
12020754,CMP000000
D1010386,CMP000382
12043482,CMP000009
12179490,CMP000098
12179490,CMP000000
D1019340,CMP000018
12048444,CMP000275
12156308,CMP000072
11964006,CMP000013
11964696,CMP000308
D1011479,CMP000278
12002076,CMP000030
12002076,CMP000129
11969918,CMP000154
11889129,CMP000024
12010543,CMP000135
11908713,CMP000479
11989817,CMP000100
11883374,CMP000000
D1013252,CMP000254
12028272,CMP000003
12028272,CMP000781
11918196,CMP000045
11992299,CMP000028
12008719,CMP000003
12008719,CMP000109
12031813,CMP000013
RE50028,CMP000028
12102063,CMP000002
11861636,CMP000008
11861636,CMP000653
11914916,CMP000012
11914916,CMP000056
12127134,CMP000034
12052261,CMP000070
D1044421,CMP000201
D1044421,CMP000008
12168558,CMP000769
12094181,CMP000007
12013310,CMP000609
12025946,CMP000428
12025946,CMP000001
12181105,CMP000775
12181105,CMP000677
12152162,CMP000666
12080510,CMP000168
12089511,CMP000730
12089511,CMP000779
12156958,CMP000355
12156958,CMP000159
11911152,CMP000156
D1019860,CMP000120
12127963,CMP000000
11881166,CMP000004
12173946,CMP000113
12175263,CMP000182
11950643,CMP000114
11999466,CMP000497
12136062,CMP000220
12136062,CMP000592
11886858,CMP000073
12106661,CMP000733
12107857,CMP000000
12083693,CMP000001
12083693,CMP000126
11898302,CMP000456
11898302,CMP000295
12013821,CMP000047
12013821,CMP000000
11860702,CMP000029
11904875,CMP000004
12091451,CMP000154
12091451,CMP000703
12150386,CMP000087
12025738,CMP000000
11937027,CMP000011
12043920,CMP000283
12043920,CMP000103
12125882,CMP000019
12125882,CMP000524
12106468,CMP000035
D1054458,CMP000003
12083298,CMP000063
12173784,CMP000470
11999443,CMP000006
12014618,CMP000616
12014618,CMP000029
D1053634,CMP000285
12009752,CMP000000
12009752,CMP000025
11868806,CMP000797
11868806,CMP000196
D1010457,CMP000381
12057910,CMP000344
11926002,CMP000018
12136168,CMP000138
12129611,CMP000055
12044223,CMP000062
11894137,CMP000066
11894137,CMP000039
12149350,CMP000204
D1031554,CMP000129
D1034750,CMP000022
D1011464,CMP000009
D1011464,CMP000052
11883650,CMP000469
11907563,CMP000064
12143940,CMP000008
12036838,CMP000275
12036838,CMP000000
11865313,CMP000767
11973661,CMP000122
11973661,CMP000013
11928764,CMP000084
11928764,CMP000000
D1041310,CMP000107
12051762,CMP000002
11908652,CMP000023
12092150,CMP000074
12069206,CMP000114
12166294,CMP000018
11874597,CMP000088
11963586,CMP000017
12076776,CMP000022
11897003,CMP000144
11968966,CMP000000
12025647,CMP000280
12025647,CMP000032
12016181,CMP000089
12161927,CMP000148
12161927,CMP000247
D1046351,CMP000046
D1046351,CMP000186
D1028317,CMP000395
D1028317,CMP000043
12048426,CMP000196
12183214,CMP000680
12016971,CMP000027
12016971,CMP000007
11891715,CMP000023
12011901,CMP000775
12011901,CMP000286
11932579,CMP000010
11986317,CMP000007
12123335,CMP000545
D1022959,CMP000577
D1022959,CMP000023
12029812,CMP000043
12106294,CMP000669
12153949,CMP000533
12153949,CMP000005
11961608,CMP000636
11961608,CMP000124
12110835,CMP000169
12110835,CMP000058
11936909,CMP000027
12130778,CMP000000
12184497,CMP000165
12184497,CMP000677
12012683,CMP000368
12012683,CMP000737
12139788,CMP000157
12139788,CMP000021
12075557,CMP000086
12142309,CMP000038
12142309,CMP000008
11906767,CMP000004
11906767,CMP000566
12169334,CMP000049
12169334,CMP000789
12171338,CMP000083
12171338,CMP000674
11965499,CMP000002
11884364,CMP000319
11884364,CMP000369
11896826,CMP000080
12116397,CMP000334
12119082,CMP000115
12119082,CMP000046
12034541,CMP000089
12034541,CMP000172
11947230,CMP000053
11947230,CMP000023
12148116,CMP000442
11904183,CMP000784
12109373,CMP000697
12109373,CMP000114
11940442,CMP000534
12082610,CMP000059
12082610,CMP000497
PP35722,CMP000003
12069162,CMP000069
11941540,CMP000486
11941540,CMP000035
12035579,CMP000611
D1015292,CMP000069
11873672,CMP000276
11886967,CMP000060
11972855,CMP000050
D1017699,CMP000234
11920102,CMP000117
12043804,CMP000250
11973347,CMP000113
11914417,CMP000067
11907554,CMP000002
11907554,CMP000033
11885657,CMP000074
11905231,CMP000126
12153697,CMP000000
12033764,CMP000349
12033764,CMP000042
11946573,CMP000013
12124338,CMP000000
12124338,CMP000054
11918473,CMP000049
11918473,CMP000121
12102284,CMP000002
12141461,CMP000452
11905203,CMP000690
11948586,CMP000138
11948586,CMP000163
D1029579,CMP000010
D1029579,CMP000000
D1026101,CMP000072
11996063,CMP000076
11996063,CMP000243
12050437,CMP000051
12046664,CMP000009
11908510,CMP000380
12182890,CMP000523
D1026060,CMP000440
12001276,CMP000631
12083713,CMP000437
12031008,CMP000665
D1042591,CMP000001
11974685,CMP000232
11974685,CMP000696
12054564,CMP000079
12141172,CMP000054
12106860,CMP000623
12106860,CMP000452
12159392,CMP000012
12159392,CMP000545
11932940,CMP000401
11971761,CMP000234
11971761,CMP000204
12071965,CMP000079
11891377,CMP000133
11891377,CMP000336
11975567,CMP000167
11975567,CMP000538
D1023998,CMP000032
11995757,CMP000093
12146427,CMP000125
12162705,CMP000098
11875858,CMP000413
11949771,CMP000214
12018147,CMP000020
12018147,CMP000138
11958486,CMP000594
11958486,CMP000126
12057858,CMP000633
11873226,CMP000018
12175439,CMP000032
12119973,CMP000645
11898385,CMP000129
11898385,CMP000457
12106201,CMP000262
11970743,CMP000164
D1029305,CMP000103
D1034326,CMP000226
12082082,CMP000720
12082082,CMP000071
12015084,CMP000197
12015084,CMP000000
12069819,CMP000095
12023021,CMP000234
12023021,CMP000194
12177670,CMP000137
12172764,CMP000008
12172764,CMP000798
11941765,CMP000653
11943672,CMP000711
12141410,CMP000556
12011140,CMP000494
12020961,CMP000054
11922317,CMP000228
11903403,CMP000681
12171139,CMP000003
12085492,CMP000124
12012460,CMP000712
12012460,CMP000042
11898436,CMP000027
D1045047,CMP000416
D1045047,CMP000453
12089548,CMP000134
12050968,CMP000109
12095055,CMP000014
D1021299,CMP000644
D1027197,CMP000028
12154627,CMP000005
12154627,CMP000110
11960214,CMP000636
11960214,CMP000018
11922038,CMP000199
D1040091,CMP000340
11916873,CMP000304
11916873,CMP000027
12022455,CMP000021
12022455,CMP000691
12097714,CMP000001
11919911,CMP000008
11919911,CMP000001
12131236,CMP000135
12137792,CMP000158
12033531,CMP000025
12167127,CMP000001
12152688,CMP000270
12034165,CMP000098
11983049,CMP000240
11922852,CMP000545
12009691,CMP000395
11943950,CMP000080
11940874,CMP000002
12027280,CMP000579
D1029799,CMP000314
D1029799,CMP000133
D1019996,CMP000006
12009840,CMP000229
D1014094,CMP000696
12060215,CMP000684
11904328,CMP000090
12143249,CMP000018
12143249,CMP000461
11958979,CMP000319
11876270,CMP000059
12007858,CMP000278
12007858,CMP000093
11946017,CMP000004
12143464,CMP000182
11939745,CMP000141
11939745,CMP000010
11947780,CMP000100
11947780,CMP000664
11978320,CMP000244
11871048,CMP000250
12037076,CMP000555
12037076,CMP000276
12184034,CMP000003
12125292,CMP000719
D1029515,CMP000273
12183237,CMP000573
12151132,CMP000171
11921916,CMP000110
12126667,CMP000014
12058225,CMP000383
12058225,CMP000093
12089122,CMP000681
12089122,CMP000031
12052701,CMP000042
11956319,CMP000282
11958149,CMP000062
12019159,CMP000580
12089667,CMP000024
11927175,CMP000010
11952461,CMP000364
11996631,CMP000000
11996631,CMP000204
12001237,CMP000126
12001237,CMP000252
12112608,CMP000003
11991766,CMP000432
11945414,CMP000253
12067851,CMP000262
12067851,CMP000005
12168983,CMP000013
12168983,CMP000402
11967943,CMP000101
12037886,CMP000073
12037886,CMP000048
12006814,CMP000089
12006814,CMP000773
11945798,CMP000116
11911136,CMP000386
11911136,CMP000426
12134753,CMP000126
11881668,CMP000014
11995408,CMP000002
11995408,CMP000134
12027231,CMP000077
11971646,CMP000030
11942874,CMP000134
D1043834,CMP000265
D1043834,CMP000036
11920417,CMP000508
11982249,CMP000097
11920402,CMP000695
11920402,CMP000568
11981350,CMP000000
11909428,CMP000069
12081340,CMP000141
12034520,CMP000047
12037260,CMP000703
11975591,CMP000019
11975591,CMP000077
11907304,CMP000016
11907304,CMP000260
12126072,CMP000678
12108594,CMP000025
12108594,CMP000228
12064434,CMP000009
12064434,CMP000062
12163127,CMP000002
12185448,CMP000506
12185448,CMP000567
12118083,CMP000014
11910357,CMP000715
12046835,CMP000289
12047849,CMP000083
12047849,CMP000116
11990229,CMP000081
12183606,CMP000062
12092926,CMP000729
12069757,CMP000373
12142676,CMP000072
12142676,CMP000063
12017346,CMP000544
12017346,CMP000420
12165204,CMP000247
12165204,CMP000098
12066028,CMP000083
12042747,CMP000482
12002545,CMP000023
12066818,CMP000001
12066818,CMP000074
12149027,CMP000091
12118094,CMP000127
12118094,CMP000039
12086184,CMP000033
11867885,CMP000173
11946438,CMP000011
11874374,CMP000755
11914976,CMP000551
11914976,CMP000009
11919122,CMP000000
11919122,CMP000050
12054322,CMP000100
12094565,CMP000004
11895401,CMP000172
11895401,CMP000368
11877420,CMP000055
11997850,CMP000008
11935309,CMP000002
D1049795,CMP000001
D1049795,CMP000000
12110318,CMP000089
12124566,CMP000189
12032940,CMP000006
12182834,CMP000057
12103766,CMP000004
11916070,CMP000597
12052739,CMP000000
12111597,CMP000022
12062276,CMP000120
12062276,CMP000104
12125878,CMP000122
11969402,CMP000005
12074121,CMP000003
12074121,CMP000282
11998808,CMP000001
11998808,CMP000272
12093550,CMP000206
12093550,CMP000181
11927421,CMP000492
11927421,CMP000095
12140879,CMP000011
12140879,CMP000061
12179733,CMP000063
12179733,CMP000288
12068687,CMP000003
12116633,CMP000000
11891653,CMP000224
11945573,CMP000013
12105039,CMP000788
12086194,CMP000044
12086194,CMP000509
12063864,CMP000002
12009085,CMP000635
12009085,CMP000424
11866018,CMP000000
11866018,CMP000001
12011122,CMP000091
12011122,CMP000102
D1021749,CMP000028
12099455,CMP000233
12099455,CMP000135
11983015,CMP000328
11983015,CMP000035
12039676,CMP000389
11959660,CMP000721
11857425,CMP000000
12155015,CMP000258
12155015,CMP000202
11940334,CMP000216
12140680,CMP000140
12140680,CMP000000
11977590,CMP000513
12176545,CMP000297
12176545,CMP000107
11874103,CMP000500
12114784,CMP000267
12114784,CMP000042
D1029109,CMP000032
D1029109,CMP000262
11889208,CMP000025
11889208,CMP000000
D1046590,CMP000003
12161618,CMP000712
12012138,CMP000000
12012138,CMP000627
11890651,CMP000489
11890651,CMP000636
11974266,CMP000236
12053252,CMP000033
12053252,CMP000000
D1042657,CMP000005
D1042657,CMP000111
12009327,CMP000568
12017272,CMP000505
12138757,CMP000344
12138757,CMP000019
12132191,CMP000000
12085654,CMP000374
12085654,CMP000014
12090903,CMP000528
11876081,CMP000614
11876081,CMP000010
11890625,CMP000002
12129953,CMP000043
12085372,CMP000446
12085372,CMP000455
12009888,CMP000220
12009888,CMP000537
11907237,CMP000795
11909046,CMP000429
11909046,CMP000007
11868353,CMP000146
12091823,CMP000009
12091823,CMP000106
12173633,CMP000415
12173633,CMP000002
12043396,CMP000002
D1034645,CMP000012
D1034645,CMP000541
11902467,CMP000041
12077325,CMP000091
11947249,CMP000497
11947249,CMP000194
11902439,CMP000058
11902439,CMP000640
11994798,CMP000149
12045206,CMP000282
12159615,CMP000365
12159615,CMP000108
D1043806,CMP000041
11859156,CMP000525
11997624,CMP000374
11997624,CMP000265
D1054018,CMP000097
11973936,CMP000188
11973936,CMP000010
D1053920,CMP000747
11901338,CMP000005
11901338,CMP000249
12102977,CMP000779
12014390,CMP000024
12079613,CMP000118
PP36051,CMP000460
12022962,CMP000003
11969377,CMP000271
11946157,CMP000000
11946157,CMP000003
11952842,CMP000564
12048604,CMP000014
11857171,CMP000012
11857171,CMP000380
11897590,CMP000254
12122570,CMP000653
12151222,CMP000010
12151222,CMP000285
11961834,CMP000016
11961834,CMP000041
12168880,CMP000009
D1032971,CMP000277
D1032971,CMP000151
11992632,CMP000014
11987175,CMP000104
11987175,CMP000788
D1047067,CMP000545
12028928,CMP000641
11877869,CMP000000
11915464,CMP000543
11915464,CMP000255
11998883,CMP000125
11998883,CMP000486
D1018852,CMP000178
D1018852,CMP000015
12009854,CMP000176
12009854,CMP000487
12109777,CMP000078
11860458,CMP000180
11976736,CMP000040
12061788,CMP000361
12061788,CMP000575
12094778,CMP000012
12094778,CMP000194
11898701,CMP000024
11898701,CMP000002
11960250,CMP000363
11960250,CMP000016
12001405,CMP000690
11978144,CMP000536
12138464,CMP000011
12138464,CMP000047
D1040623,CMP000056
12081924,CMP000012
12081924,CMP000441
11905035,CMP000233
12085738,CMP000197
D1027156,CMP000445
11979267,CMP000103
12103882,CMP000286
11984499,CMP000037
11997729,CMP000009
11997729,CMP000001
11925136,CMP000001
11925136,CMP000057
12067596,CMP000469
12013075,CMP000042
12129357,CMP000000
12155372,CMP000414
11921374,CMP000015
11999934,CMP000196
11864314,CMP000404
11864314,CMP000003
12095199,CMP000011
11989697,CMP000338
11989697,CMP000026
12030603,CMP000013
12030603,CMP000289
D1047336,CMP000002
11859420,CMP000144
12034133,CMP000361
12034133,CMP000084
12131777,CMP000009
12131777,CMP000092
12114720,CMP000137
12179547,CMP000466
12179547,CMP000324
11970460,CMP000042
12169518,CMP000492
12174937,CMP000020
11857481,CMP000311
12075848,CMP000323
11965136,CMP000153
12109083,CMP000100
12109083,CMP000371
D1043047,CMP000439
12012930,CMP000016
12122748,CMP000049
11884750,CMP000573
12069144,CMP000000
12034685,CMP000100
11908519,CMP000555
11905641,CMP000047
12081713,CMP000070
12118571,CMP000218
12118571,CMP000029
11870659,CMP000174
12060882,CMP000447
12060882,CMP000105
11938982,CMP000001
12046803,CMP000009
12046803,CMP000260
12000393,CMP000103
11896549,CMP000589
12165917,CMP000643
11892377,CMP000304
11963849,CMP000473
D1044844,CMP000404
D1044844,CMP000000
11898335,CMP000000
12036982,CMP000530
12036982,CMP000238
12090746,CMP000168
12139195,CMP000000
12139195,CMP000744
11952793,CMP000004
11919933,CMP000248
D1024511,CMP000572
12161698,CMP000517
12033110,CMP000001
12151840,CMP000466
12151840,CMP000083
11897033,CMP000088
D1025526,CMP000253
12152276,CMP000289
11908847,CMP000022
11891235,CMP000005
11906430,CMP000314
11997912,CMP000061
12175456,CMP000049
12175456,CMP000046
11985092,CMP000285
11877122,CMP000073
12011842,CMP000612
12011842,CMP000002
D1050262,CMP000001
D1050262,CMP000187
D1019989,CMP000049
D1019989,CMP000272
12013976,CMP000000
11866186,CMP000002
12164537,CMP000015
11913759,CMP000078
12009565,CMP000708
D1016264,CMP000429
D1016264,CMP000047
12031414,CMP000002
12023285,CMP000028
12023285,CMP000074
12127604,CMP000218
11957837,CMP000035
D1035077,CMP000009
12146297,CMP000034
12101046,CMP000007
12101046,CMP000142
12134456,CMP000255
D1014435,CMP000580
11910811,CMP000010
11910811,CMP000053
11968858,CMP000309
11968858,CMP000452
11880352,CMP000169
12011531,CMP000044
12011531,CMP000016
12178183,CMP000031
12120696,CMP000312
12120696,CMP000154
11929300,CMP000719
12170274,CMP000008
12170274,CMP000250
12160633,CMP000374
D1022263,CMP000349
12077063,CMP000760
12159306,CMP000008
12159306,CMP000047
11919905,CMP000048
12020865,CMP000318
12020865,CMP000286
D1037429,CMP000507
D1047589,CMP000000
12016786,CMP000163
12130511,CMP000170
12045501,CMP000017
11891379,CMP000009
11891379,CMP000015
D1021767,CMP000000
D1021767,CMP000115
12019271,CMP000513
12061987,CMP000197
11968542,CMP000698
12123461,CMP000002
11959213,CMP000269
11933183,CMP000001
11933183,CMP000000
12036777,CMP000695
12036777,CMP000108
11875068,CMP000280
11881355,CMP000014
12082164,CMP000002
D1045080,CMP000055
11970614,CMP000002
D1038527,CMP000164
D1016086,CMP000100
11970192,CMP000129
11970192,CMP000597
11881441,CMP000200
11876278,CMP000064
11878182,CMP000058
11995159,CMP000025
12065207,CMP000062
D1049397,CMP000620
12010415,CMP000001
12010415,CMP000005
D1021170,CMP000027
D1021170,CMP000209
12166135,CMP000251
12174985,CMP000160
12174985,CMP000018
11942028,CMP000009
11940612,CMP000261
12055467,CMP000014
12055467,CMP000734
12157793,CMP000767
11968334,CMP000189
12012365,CMP000372
12012365,CMP000226
12092253,CMP000011
12092253,CMP000002
D1032271,CMP000000
12167297,CMP000091
12167297,CMP000181
11975944,CMP000278
12140847,CMP000704
12140847,CMP000197
12112276,CMP000021
12033337,CMP000090
11988761,CMP000008
11988761,CMP000054
12100842,CMP000017
12100842,CMP000010
12161254,CMP000000
12161254,CMP000011
12066333,CMP000222
12111740,CMP000000
12111740,CMP000001
12136199,CMP000172
12136199,CMP000756
11953435,CMP000217
12027469,CMP000005
D1019286,CMP000008
D1019286,CMP000363
12110552,CMP000038
D1020440,CMP000189
12092978,CMP000286
11975509,CMP000006
11975509,CMP000127
11890028,CMP000001
D1025739,CMP000000
11915352,CMP000000
12037478,CMP000127
11884079,CMP000246
12028109,CMP000021
12028109,CMP000049
11987452,CMP000024
11889743,CMP000099
12043036,CMP000025
11867194,CMP000044
11867194,CMP000592
12040336,CMP000442
12040336,CMP000638
12156198,CMP000008
11971618,CMP000404
11971618,CMP000087
11968823,CMP000176
11968823,CMP000000
12064031,CMP000070
11986006,CMP000092
11861061,CMP000017
11861061,CMP000348
12055106,CMP000628
12055106,CMP000009
D1033204,CMP000223
D1033204,CMP000570
12020447,CMP000013
12018417,CMP000372
12018417,CMP000585
12153733,CMP000086
12153733,CMP000001
11880305,CMP000479
12161311,CMP000190
12161311,CMP000041
11861221,CMP000660
11861221,CMP000003
11874377,CMP000292
12014639,CMP000356
12180813,CMP000045
12180813,CMP000002
12075434,CMP000000
D1033848,CMP000137
D1033848,CMP000014
12095146,CMP000088
12119816,CMP000000
12076959,CMP000485
11957438,CMP000002
11957438,CMP000043
12069660,CMP000528
11985188,CMP000000
D1037396,CMP000001
D1037396,CMP000000
11931977,CMP000026
12168600,CMP000013
12122200,CMP000391
11888193,CMP000311
12104339,CMP000764
D1018505,CMP000204
12175037,CMP000556
12108152,CMP000340
12090650,CMP000102
12090650,CMP000087
11875616,CMP000107
11918498,CMP000101
11918498,CMP000025
PP36018,CMP000055
11906464,CMP000016
12103043,CMP000016
11886244,CMP000028
11886244,CMP000495
12105751,CMP000027
11923368,CMP000052
12056915,CMP000108
12056915,CMP000072
11944315,CMP000461
11944315,CMP000002
12095174,CMP000077
11865503,CMP000250
11865503,CMP000012
12184232,CMP000025
12178952,CMP000000
11995380,CMP000013
12068057,CMP000122
D1027063,CMP000232
D1027063,CMP000000
12103213,CMP000063
12103213,CMP000124
11965397,CMP000004
12098684,CMP000028
12098684,CMP000015
11923115,CMP000020
12003561,CMP000085
12012666,CMP000017
12012666,CMP000255
12087748,CMP000344
11890697,CMP000104
12050165,CMP000078
12061274,CMP000303
12061274,CMP000076
D1046567,CMP000032
12062384,CMP000550
12113875,CMP000019
11966579,CMP000483
11966579,CMP000008
11936407,CMP000197
11936407,CMP000000
11895250,CMP000457
12180461,CMP000002
D1010957,CMP000188
11858383,CMP000000
11861216,CMP000059
11861216,CMP000006
12079115,CMP000143
12057834,CMP000426
11902401,CMP000057
11971716,CMP000791
11971716,CMP000437
12094150,CMP000006
D1030371,CMP000049
12071792,CMP000453
12071792,CMP000225
D1036637,CMP000002
12040152,CMP000158
12055463,CMP000217
12048246,CMP000234
D1033486,CMP000103
D1025927,CMP000055
D1047003,CMP000021
11921418,CMP000033
12184006,CMP000038
12150788,CMP000736
D1047440,CMP000660
11917735,CMP000117
11917735,CMP000068
11972294,CMP000000
11909918,CMP000100
11940604,CMP000706
11940604,CMP000038
12127200,CMP000095
12004246,CMP000001
12004246,CMP000641
11954736,CMP000002
D1028696,CMP000565
11905131,CMP000228
11905131,CMP000563
12079673,CMP000031
12079673,CMP000541
12058348,CMP000548
12058348,CMP000079
11896777,CMP000755
12022321,CMP000290
12022321,CMP000320
11866218,CMP000001
12072387,CMP000742
11993325,CMP000244
11993325,CMP000003
12109128,CMP000008
11907722,CMP000373
D1017417,CMP000079
11943182,CMP000015
11943182,CMP000238
12018170,CMP000048
D1019808,CMP000365
12029297,CMP000356
12029297,CMP000653
D1026206,CMP000005
12133616,CMP000329
D1036262,CMP000051
12069768,CMP000444
12069768,CMP000031
12133640,CMP000279
12060076,CMP000651
12060076,CMP000148
11931206,CMP000222
11931206,CMP000050
12036387,CMP000278
12036387,CMP000137
12146953,CMP000011
D1035228,CMP000000
11962866,CMP000018
11962866,CMP000087
11972191,CMP000077
12047374,CMP000009
12162273,CMP000244
11918873,CMP000328
12071379,CMP000060
11895461,CMP000003
11895461,CMP000055
11936350,CMP000791
12070506,CMP000135
11877597,CMP000287
11877597,CMP000083
11865005,CMP000017
11912253,CMP000017
11912253,CMP000732
12036696,CMP000031
11993579,CMP000002
11922612,CMP000676
12169918,CMP000210
12169918,CMP000263
12170656,CMP000176
12170656,CMP000116
12130517,CMP000138
RE49874,CMP000000
12138093,CMP000176
11977842,CMP000352
12133080,CMP000305
12133080,CMP000488
D1053203,CMP000023
11969130,CMP000036
11969130,CMP000723
11865813,CMP000030
11946361,CMP000560
12102336,CMP000108
12117835,CMP000070
12117835,CMP000659
11984328,CMP000000
11984328,CMP000034
12176119,CMP000133
12176119,CMP000059
11970634,CMP000359
12097563,CMP000014
12097563,CMP000005
12053228,CMP000021
12053228,CMP000091
D1036472,CMP000100
D1036472,CMP000748
11869467,CMP000794
12102572,CMP000691
12102572,CMP000799
D1014369,CMP000004
