patent_id,inventor_id
11920841,INV0000001
11920841,INV0000029
11920841,INV0002721
12171158,INV0000005
12171158,INV0003847
12147004,INV0000299
12147004,INV0000189
12147004,INV0001360
11905351,INV0003888
11905351,INV0000140
11905351,INV0000002
D1051234,INV0000000
D1051234,INV0000001
D1051234,INV0000052
11879875,INV0000085
12109307,INV0002045
12109307,INV0000002
12109307,INV0000481
12092744,INV0002214
11899170,INV0000141
12027480,INV0000092
12105339,INV0003617
12105339,INV0000943
12105339,INV0000017
12048565,INV0000033
12048565,INV0000023
12028368,INV0002732
12028368,INV0000010
12142184,INV0000000
12142184,INV0000006
12035284,INV0001579
12035284,INV0000002
12014083,INV0000156
12014083,INV0002011
12168726,INV0000013
12168726,INV0001592
11886919,INV0000218
12106854,INV0004285
11921096,INV0000379
12021927,INV0000373
11896446,INV0000595
11896446,INV0002100
D1029776,INV0000001
12169345,INV0000142
12169345,INV0000002
12169345,INV0000091
12015770,INV0000029
12015770,INV0000197
12015770,INV0002196
12177503,INV0000092
12177503,INV0000209
11963036,INV0000322
12179279,INV0000021
12179279,INV0000001
12179279,INV0001522
12004605,INV0000316
12004605,INV0003166
12004605,INV0001034
D1046216,INV0000333
D1046216,INV0000013
D1037699,INV0001745
D1037699,INV0001171
D1037699,INV0000000
11954000,INV0004682
11954000,INV0000001
12076447,INV0000000
12076447,INV0000007
11894549,INV0000067
D1019338,INV0003342
D1019338,INV0000000
11979561,INV0002173
12154654,INV0002741
12154654,INV0000003
12163100,INV0001220
12163100,INV0000107
12163100,INV0000047
12020532,INV0003970
12169569,INV0000353
11873091,INV0000003
11873091,INV0000099
12041773,INV0003155
12146823,INV0000005
12146823,INV0000168
12146823,INV0000530
11982483,INV0000178
11982483,INV0000520
11954836,INV0000489
D1025994,INV0000015
D1025994,INV0000372
D1025994,INV0001333
11988532,INV0000512
11988532,INV0000273
11988532,INV0000823
11956794,INV0000824
11956794,INV0001621
12055366,INV0004435
12055366,INV0000461
12055366,INV0000143
12050837,INV0000313
11897491,INV0000229
11897491,INV0000123
12033201,INV0000004
12033201,INV0000669
12033201,INV0000590
11886252,INV0000624
11886252,INV0000024
D1010697,INV0001136
D1010697,INV0003228
D1010697,INV0001728
12117018,INV0000130
12117018,INV0000022
12117018,INV0000129
11859964,INV0000004
11859964,INV0001571
11859964,INV0000937
11863064,INV0000012
11863064,INV0000112
11863064,INV0001784
11989440,INV0002452
11989440,INV0000291
12053799,INV0000000
12053799,INV0001727
12177664,INV0000212
12177664,INV0000667
12177664,INV0000296
11929128,INV0002305
11929128,INV0004750
11929128,INV0004927
12142815,INV0003312
12142815,INV0000084
12137578,INV0000000
12137578,INV0000037
11918933,INV0001433
11875275,INV0000162
11875275,INV0002060
12077745,INV0000002
12077745,INV0000108
11860346,INV0003102
11899710,INV0000086
11899710,INV0000010
11899710,INV0002776
11934444,INV0000026
11934444,INV0000002
11934444,INV0003728
12074742,INV0002924
12074742,INV0004881
12074742,INV0000009
11972800,INV0000464
11972800,INV0000596
11972800,INV0003843
12151968,INV0000014
12151968,INV0000191
12151968,INV0000083
12124791,INV0000910
D1012377,INV0000082
11961090,INV0000028
12177890,INV0002643
12176994,INV0000013
12129905,INV0004765
12129905,INV0000000
11884617,INV0000005
11884617,INV0001460
11884617,INV0000088
11934287,INV0001398
12065827,INV0000600
12065827,INV0004567
12065827,INV0003391
12077348,INV0001232
12077348,INV0000000
12077348,INV0003253
12006611,INV0000288
12088784,INV0000236
12088784,INV0002351
12116618,INV0000000
12116618,INV0000135
11868502,INV0000019
11868502,INV0001034
11956177,INV0001619
11956177,INV0002161
11956177,INV0001514
11910536,INV0000064
11910536,INV0000693
11863135,INV0000013
11863135,INV0003942
11863135,INV0000492
11858142,INV0000004
11858142,INV0002628
11858142,INV0000976
11859823,INV0000959
11859823,INV0000763
11859823,INV0000467
12093645,INV0003747
12093645,INV0000169
11880301,INV0000016
12176681,INV0002277
12008612,INV0000058
12008612,INV0001004
12008612,INV0003667
12156952,INV0000002
12156952,INV0001666
12152946,INV0000130
12079031,INV0001508
12079031,INV0000001
12079031,INV0001188
D1037490,INV0002509
D1037490,INV0000001
D1037490,INV0000305
11862229,INV0001352
11862229,INV0000011
11881451,INV0000032
11881451,INV0000365
D1037719,INV0002031
D1037719,INV0000000
D1032964,INV0000012
D1016969,INV0000018
D1016969,INV0000039
D1016969,INV0000086
11940295,INV0000000
12029074,INV0000000
12029074,INV0003039
11902010,INV0000063
11902010,INV0002337
11902010,INV0000000
11951997,INV0000005
11951997,INV0000020
11951997,INV0004453
D1029160,INV0003368
12053140,INV0000045
12053140,INV0000236
12053140,INV0002652
12054199,INV0001000
11912610,INV0000000
12111369,INV0000608
12111369,INV0000090
12111369,INV0000028
12115694,INV0000826
12115694,INV0000436
12115694,INV0004828
11982382,INV0000472
11982382,INV0001805
11990482,INV0000697
11990482,INV0000236
11990482,INV0000056
11959024,INV0000026
11959024,INV0000000
11959024,INV0000297
11901137,INV0000074
11901137,INV0000051
11901137,INV0000030
D1041827,INV0000012
D1041827,INV0000000
D1041827,INV0000035
12064855,INV0002428
12064855,INV0000036
D1035799,INV0000906
D1035799,INV0002109
D1035799,INV0001658
12140110,INV0000674
12140110,INV0003821
11999962,INV0000543
11999962,INV0000167
12168149,INV0000059
12168149,INV0000161
12168149,INV0000824
11938879,INV0001686
11938879,INV0000068
11938879,INV0000642
11970013,INV0000881
11970013,INV0000906
12086150,INV0000141
12086150,INV0000678
12086150,INV0004744
12115327,INV0000298
12115327,INV0000133
12115327,INV0001185
12051559,INV0001430
12025727,INV0004451
12025727,INV0000734
12178732,INV0000318
11861045,INV0004045
11906312,INV0001903
11906312,INV0000007
D1028626,INV0000185
D1028626,INV0000389
11960768,INV0000025
11960768,INV0000105
11960867,INV0000024
11960867,INV0000854
11960867,INV0000051
12129356,INV0000519
12129356,INV0000321
12129356,INV0001318
D1025732,INV0000738
D1025732,INV0000000
12173463,INV0000150
12173463,INV0000010
11947218,INV0001259
11947218,INV0000528
D1028351,INV0000057
D1037505,INV0001816
D1037505,INV0001422
D1037505,INV0004134
D1043205,INV0000631
D1016266,INV0000118
12158908,INV0000852
D1017483,INV0004480
D1017483,INV0000212
D1017483,INV0000064
11863933,INV0000423
12071934,INV0000050
12071934,INV0002015
D1034610,INV0000039
D1034610,INV0000003
12123529,INV0000029
12123529,INV0001074
12123529,INV0000001
12076255,INV0001118
D1011304,INV0002546
D1011304,INV0000197
11973030,INV0000027
11973030,INV0001200
12000832,INV0000028
12000832,INV0000487
12000832,INV0000007
12049664,INV0000000
12049664,INV0000904
D1012564,INV0000634
D1012564,INV0001773
12006327,INV0003189
12006327,INV0000254
11972193,INV0001262
11972193,INV0000001
11972193,INV0000223
11904347,INV0000844
11904347,INV0001088
11869465,INV0001251
11869465,INV0000925
11869465,INV0000168
12159174,INV0002569
12095764,INV0000000
12095764,INV0001678
11971443,INV0003944
D1023076,INV0000101
D1023076,INV0002259
D1023076,INV0002752
12119003,INV0000482
12119003,INV0001149
12092452,INV0000000
12092452,INV0000232
12092452,INV0004808
11989386,INV0000498
11989386,INV0000950
11989386,INV0000132
11989584,INV0000848
11989584,INV0000052
12051830,INV0000693
12051830,INV0000012
12099097,INV0000014
D1016373,INV0001633
D1016373,INV0003802
D1016373,INV0000636
12025292,INV0004405
12014707,INV0000182
12014707,INV0001496
12014707,INV0001542
12050599,INV0004113
12050599,INV0000007
12112198,INV0001255
12112198,INV0002381
12112198,INV0000034
12113629,INV0000100
11861174,INV0000238
D1016472,INV0000013
11978576,INV0000000
11944770,INV0000000
11944770,INV0000008
11950912,INV0002065
11950912,INV0002015
D1034104,INV0001605
D1034104,INV0002327
D1034104,INV0000008
12017583,INV0000003
11889708,INV0004582
11889708,INV0000383
11889708,INV0003919
11873334,INV0004400
11873334,INV0000945
11873334,INV0000011
12059656,INV0001804
12081660,INV0002061
12081660,INV0002197
12081660,INV0000226
12114092,INV0000006
12114092,INV0001270
12114092,INV0000252
D1018062,INV0004369
D1018062,INV0000074
12034539,INV0000708
12034539,INV0001005
12180438,INV0000002
12180438,INV0000458
12052483,INV0000071
12052483,INV0000012
D1044664,INV0000598
D1044664,INV0002791
11999648,INV0002505
12080668,INV0000145
12091323,INV0000004
12157752,INV0000266
12087371,INV0000961
12087371,INV0000090
12087371,INV0002219
12078533,INV0002507
D1032154,INV0002478
D1032154,INV0001597
D1032154,INV0000095
12008968,INV0000384
12008968,INV0000000
11992232,INV0000185
11933577,INV0000239
11933577,INV0000000
11894534,INV0000045
11890211,INV0001909
11890211,INV0000038
11890211,INV0001021
12105425,INV0000019
12038569,INV0002344
12068507,INV0004354
D1028689,INV0000046
D1028689,INV0000073
12019432,INV0000174
11883359,INV0003006
11883359,INV0001607
11896372,INV0000149
11896372,INV0002558
12093602,INV0003680
11904061,INV0000787
12072135,INV0000318
12072135,INV0000648
12072135,INV0000089
11887718,INV0000001
11887718,INV0000040
11963399,INV0000018
11963399,INV0000005
11963399,INV0000317
12061874,INV0000987
11923310,INV0000007
11923310,INV0000000
11994421,INV0004289
11858665,INV0000084
12018271,INV0000963
12018271,INV0000444
11858208,INV0000343
11858208,INV0001971
11858208,INV0000605
12051540,INV0000504
12051540,INV0000133
12051540,INV0002687
12066968,INV0000003
12170241,INV0001316
12170241,INV0000385
11947921,INV0000207
11947921,INV0000326
12147357,INV0000883
12147357,INV0001154
12147357,INV0000408
12101437,INV0001418
12101437,INV0001102
12025749,INV0001049
12025749,INV0000241
12025749,INV0000122
11911304,INV0000002
12006635,INV0000052
12006635,INV0000006
D1031712,INV0000163
12120752,INV0000170
12120752,INV0000459
12131031,INV0000706
11918334,INV0000004
11918334,INV0002073
12089377,INV0000148
12112230,INV0004592
12112230,INV0000001
11908520,INV0000351
11908520,INV0000633
12181598,INV0000148
12181598,INV0002348
12043199,INV0004789
12043199,INV0003291
11939032,INV0000148
11966028,INV0000302
11966028,INV0000252
11970383,INV0000482
11995239,INV0002538
11907900,INV0000107
11907900,INV0000025
11907900,INV0000191
12130513,INV0002019
11868898,INV0000117
11868898,INV0000635
12013591,INV0000891
11876545,INV0000357
12000375,INV0000114
12000375,INV0000000
12000375,INV0002829
11964788,INV0001458
11964788,INV0000158
11964788,INV0004349
12008687,INV0000003
12008687,INV0000008
12008687,INV0000208
12096907,INV0000064
12156507,INV0000180
12156507,INV0000064
12172251,INV0003394
12120287,INV0001859
12120287,INV0000016
11937578,INV0000347
D1036012,INV0002872
D1036012,INV0004590
11857260,INV0000005
D1009597,INV0000161
D1036886,INV0003209
D1036886,INV0000269
12098320,INV0000254
12098320,INV0000075
11949173,INV0000003
11949173,INV0000045
11954206,INV0000616
12144577,INV0000574
11973658,INV0000450
11936683,INV0000081
11936683,INV0000365
D1024397,INV0001647
D1024397,INV0000153
D1024397,INV0001460
11893487,INV0001598
11893487,INV0000685
11863273,INV0000035
11863273,INV0000774
11863273,INV0000088
11918202,INV0000009
12082202,INV0000000
12082202,INV0000034
12060733,INV0002867
12060733,INV0000005
12060733,INV0000026
11926017,INV0003781
11926017,INV0001428
11926017,INV0000047
12014180,INV0000242
12165431,INV0000199
12181753,INV0000103
12004526,INV0000015
11889498,INV0000012
11889498,INV0000008
12135498,INV0000412
12135498,INV0000743
12174178,INV0000311
12099897,INV0000018
12084650,INV0001875
12084650,INV0000834
12084650,INV0000371
D1056198,INV0000155
12156105,INV0000444
11857026,INV0000004
12061807,INV0002637
12164407,INV0001960
12126378,INV0001455
11883588,INV0000000
12049833,INV0003390
12000792,INV0001425
12067736,INV0000024
12067736,INV0000042
12067736,INV0000063
11978284,INV0004617
11978284,INV0000022
11978284,INV0001432
11964700,INV0000003
11862116,INV0004545
11862116,INV0000155
11862116,INV0000006
12001410,INV0000019
12001410,INV0000023
12159216,INV0000000
11947797,INV0000071
11911449,INV0001229
12139815,INV0000283
12139815,INV0001247
D1025632,INV0000094
D1025632,INV0000131
D1025632,INV0000000
12040674,INV0001650
12040674,INV0003603
12040674,INV0000026
11943552,INV0000001
11943552,INV0000016
11943552,INV0000014
12095473,INV0000074
12095473,INV0000366
12095473,INV0000083
12014584,INV0002780
12014584,INV0000469
11954609,INV0001924
11954609,INV0000009
11905030,INV0000088
11905030,INV0000563
12108930,INV0000082
12108930,INV0000323
11900243,INV0000844
11900243,INV0000000
11900243,INV0000009
12179118,INV0000192
12179118,INV0000002
11913408,INV0000148
11913408,INV0000733
12076774,INV0001392
12076774,INV0001340
D1045971,INV0000236
D1045971,INV0002192
D1045971,INV0000005
11909471,INV0000000
11909471,INV0003937
12147477,INV0002809
12020087,INV0000785
12020087,INV0000077
12020087,INV0002729
12058694,INV0000435
12058694,INV0000051
12096293,INV0000143
12096293,INV0000817
12096293,INV0000014
12035272,INV0002774
12035272,INV0000069
12035272,INV0001652
12062957,INV0000302
12109540,INV0000135
12163764,INV0000484
12163764,INV0000003
12080783,INV0000672
D1009434,INV0000003
11977568,INV0000766
11934015,INV0000306
11877839,INV0000012
PP35931,INV0001998
PP35931,INV0000273
PP35931,INV0000155
12081315,INV0000001
12081315,INV0003597
12081315,INV0001831
12135267,INV0001904
11933152,INV0000023
11933152,INV0000114
11872751,INV0000004
11979140,INV0000001
11979140,INV0000474
11979140,INV0003354
11953433,INV0000367
11923948,INV0000043
12110453,INV0000045
12110453,INV0000220
12163360,INV0000592
12163360,INV0004631
12163360,INV0000063
11926912,INV0003936
11901827,INV0000322
11862161,INV0000708
11858719,INV0001706
11858719,INV0000469
D1029612,INV0000061
12020383,INV0003570
12020383,INV0000260
11861446,INV0000124
12132741,INV0000667
12181132,INV0000001
12181132,INV0003337
12051165,INV0000033
12051165,INV0003462
12051165,INV0000054
11889433,INV0000241
11889433,INV0000003
11889433,INV0000456
12102033,INV0001105
12057712,INV0000269
12057712,INV0001042
12118680,INV0001448
12113646,INV0000049
12127868,INV0001104
12127868,INV0001000
12080235,INV0000094
12173037,INV0000791
12173037,INV0000213
12068986,INV0000407
12036530,INV0000578
12036530,INV0000558
12077352,INV0000009
12077352,INV0003667
12077352,INV0001097
D1034584,INV0000026
D1034584,INV0000015
D1034584,INV0000090
12137780,INV0000012
12137780,INV0000368
12137780,INV0000000
12125989,INV0001350
12125989,INV0000001
11883296,INV0004322
11883296,INV0001583
11883296,INV0001090
11916438,INV0004196
11916438,INV0003974
12023427,INV0003053
12023427,INV0000006
12023427,INV0000016
12042712,INV0000014
11955681,INV0004930
11955681,INV0000033
11955681,INV0000876
D1044469,INV0003282
11947435,INV0001813
11947435,INV0000008
11947435,INV0000004
12153993,INV0000004
11889084,INV0002219
D1042176,INV0000002
D1042176,INV0001231
11972435,INV0000576
11972435,INV0002710
12066294,INV0000280
12050024,INV0000835
12050024,INV0000187
12050024,INV0000151
11987618,INV0003270
11987618,INV0000043
11987618,INV0000002
12149507,INV0002684
12154855,INV0003867
12154855,INV0001933
11927495,INV0003569
12024851,INV0000354
12024851,INV0000170
12024851,INV0000146
12118277,INV0000016
12118277,INV0000847
12143303,INV0000001
12143303,INV0000034
12040338,INV0000040
12040338,INV0000011
12040338,INV0000004
11928549,INV0000190
11928549,INV0000873
11928549,INV0000072
11926387,INV0001290
11926387,INV0001479
11926387,INV0000346
12087852,INV0001441
12087852,INV0000012
12087852,INV0000002
12145882,INV0002978
12145882,INV0000029
11930326,INV0000813
11930326,INV0000747
11930326,INV0002249
D1043571,INV0000071
D1043571,INV0001185
D1043571,INV0000086
12169082,INV0000004
12016878,INV0001411
12016878,INV0000001
11886406,INV0002435
11886406,INV0000419
11886406,INV0000289
12097598,INV0000008
12097598,INV0000025
12174693,INV0001020
12174693,INV0000501
11863055,INV0000425
11863055,INV0000312
11863055,INV0001894
11912229,INV0000242
11912229,INV0000677
12016264,INV0000845
12016264,INV0000073
12016264,INV0000042
11915085,INV0003244
12023221,INV0000607
12023221,INV0000000
11881041,INV0000608
12045608,INV0000006
12045608,INV0000000
11945095,INV0000091
11945095,INV0000106
11945095,INV0001710
12052697,INV0002294
11961966,INV0004633
11961966,INV0000022
12066312,INV0000337
12066312,INV0000662
12066312,INV0000009
12006699,INV0002953
12006699,INV0001921
12006699,INV0000004
11873064,INV0000125
12000053,INV0000498
12000053,INV0001767
12000053,INV0000003
D1049756,INV0000050
D1049756,INV0000553
12114288,INV0000010
12160715,INV0000001
12160715,INV0002122
11916782,INV0001202
11916782,INV0000111
RE49908,INV0001261
RE49908,INV0000013
12080706,INV0000989
12080706,INV0001706
12080706,INV0000214
11914343,INV0000117
11914343,INV0000252
11914343,INV0002913
12012003,INV0004709
12035341,INV0000005
12035341,INV0000001
11902116,INV0001672
11877785,INV0000002
11877785,INV0001345
12060721,INV0004171
12038386,INV0001483
12038386,INV0000083
D1054332,INV0001340
11980234,INV0000060
12151754,INV0000181
12034866,INV0002188
12034866,INV0000000
12121043,INV0004178
12121043,INV0000017
12121043,INV0000008
12145504,INV0000155
12145504,INV0001144
12009293,INV0000801
12009293,INV0000039
12009293,INV0001329
12033068,INV0000035
12033068,INV0001562
D1045434,INV0002382
12110730,INV0000070
12110730,INV0000166
12110730,INV0000002
11922492,INV0000043
11922492,INV0000360
12059473,INV0000020
12059473,INV0000239
11968294,INV0000005
11968294,INV0000017
11968294,INV0000008
12051211,INV0004545
12051211,INV0000354
12051211,INV0000000
D1052115,INV0001973
12087614,INV0001494
12087614,INV0000000
11983888,INV0000000
11983888,INV0003009
11983888,INV0000002
12146158,INV0000053
12146158,INV0001717
12146158,INV0003036
PP35971,INV0000216
PP35971,INV0000016
11899761,INV0000716
11899761,INV0000443
11899761,INV0004585
D1010959,INV0000208
11946569,INV0000054
D1011061,INV0000012
D1011061,INV0000158
11912708,INV0000415
11954798,INV0000117
11954798,INV0000419
11954798,INV0000411
11896283,INV0003656
11896283,INV0000003
11896283,INV0000920
12008373,INV0000429
12008373,INV0000000
12166700,INV0000342
11991211,INV0000001
11991211,INV0001669
11991211,INV0000013
12163491,INV0000919
12163491,INV0000704
12019988,INV0001449
12019988,INV0000360
11993527,INV0000026
11993527,INV0000038
12011678,INV0004100
12011678,INV0004900
11914835,INV0000522
11914835,INV0000420
11958560,INV0000077
11958560,INV0000016
D1019273,INV0000032
D1019273,INV0001026
D1019273,INV0000017
11872967,INV0002501
11872967,INV0000154
11872967,INV0000079
12105053,INV0001689
D1055183,INV0001842
D1055183,INV0003428
D1055183,INV0004159
12156435,INV0000227
12141384,INV0000078
12133814,INV0003552
12133814,INV0000015
12133814,INV0000033
12114650,INV0000037
11977642,INV0000072
12123365,INV0001396
12004855,INV0003927
12004855,INV0000092
12004855,INV0003863
11869560,INV0000103
11869560,INV0000894
12011205,INV0002549
12011205,INV0001350
12011205,INV0000278
D1048727,INV0000395
D1048727,INV0000044
11959351,INV0003164
11959351,INV0000003
12122627,INV0000084
12184839,INV0004148
12184839,INV0004292
12176640,INV0000452
12113901,INV0000293
11889446,INV0000922
11889446,INV0001698
11889446,INV0000012
12012940,INV0001915
12012940,INV0000003
12064607,INV0002603
12139869,INV0000591
12139869,INV0003208
12139869,INV0000053
11905436,INV0004585
11905436,INV0000124
11905436,INV0002033
12147424,INV0000001
11985552,INV0000105
11985552,INV0002433
12065281,INV0004206
12065281,INV0000059
12065281,INV0000000
D1034541,INV0000010
12123136,INV0000038
12123136,INV0000009
12110661,INV0000905
11996390,INV0000001
11996390,INV0000144
11996390,INV0000346
11952747,INV0000045
11952747,INV0003040
11952747,INV0000002
11961883,INV0001214
D1014147,INV0000582
D1042949,INV0000098
12033082,INV0001206
12033082,INV0000192
12033082,INV0000016
11945984,INV0000005
12134751,INV0000012
12134751,INV0000058
12134751,INV0000262
11893954,INV0001156
11893954,INV0001984
11917474,INV0000155
11899854,INV0001524
11899854,INV0004372
11899854,INV0001728
12076066,INV0000001
11997364,INV0001480
D1055653,INV0000880
D1055653,INV0000005
11860965,INV0000780
11860965,INV0002205
11860965,INV0001227
12185030,INV0000054
12185030,INV0003839
12185030,INV0001164
12166435,INV0000056
12166435,INV0000003
12108537,INV0003557
11867705,INV0000037
11923440,INV0000002
11923440,INV0000462
D1009653,INV0000009
D1009653,INV0001101
D1009653,INV0000007
11935356,INV0000290
11935356,INV0000002
11935356,INV0001124
11873230,INV0000262
11873230,INV0000182
11873230,INV0000001
12052182,INV0000003
12052182,INV0000104
D1013951,INV0000137
D1013951,INV0000261
D1013951,INV0000103
12182295,INV0004085
12182295,INV0000283
11912149,INV0002133
11912149,INV0000424
12069980,INV0000015
12069980,INV0002433
12069980,INV0000306
D1022988,INV0003975
D1022988,INV0000023
D1022988,INV0000792
12164781,INV0000000
12164781,INV0000865
12164781,INV0003913
11959781,INV0001528
11959781,INV0000082
11959781,INV0000008
12113951,INV0003168
12113951,INV0000735
11901210,INV0000002
11972128,INV0000393
11998521,INV0000021
11998521,INV0000003
11998521,INV0001128
12039990,INV0000327
12039990,INV0000091
11928266,INV0000035
11928266,INV0000013
11928266,INV0000939
11896833,INV0000006
11896833,INV0001468
12151856,INV0000006
12151856,INV0000143
12151856,INV0000003
11948475,INV0000009
11948475,INV0003477
11948475,INV0000231
11961761,INV0001067
11961761,INV0000002
11998746,INV0000000
11998746,INV0000006
12045150,INV0001742
12045150,INV0000034
12045150,INV0000529
12053592,INV0002435
12096537,INV0000845
12096537,INV0000000
11927798,INV0000009
12127720,INV0000167
D1033511,INV0004251
D1033511,INV0001066
11962128,INV0000236
11962128,INV0003352
11865385,INV0000517
11865385,INV0000000
12082301,INV0001685
11881091,INV0000236
11881091,INV0000259
12012347,INV0000488
12012347,INV0000000
12012347,INV0000891
D1046194,INV0003422
D1046194,INV0000000
11902757,INV0000300
11902757,INV0000804
11882278,INV0001961
11931824,INV0001858
11931824,INV0002091
11931824,INV0000022
12109743,INV0000000
12109743,INV0000004
D1010915,INV0000013
D1010915,INV0001472
D1010915,INV0000061
11917029,INV0000055
11917029,INV0000000
11917029,INV0002962
12120472,INV0000399
12120472,INV0001492
D1027279,INV0000006
D1027279,INV0000004
D1027279,INV0000395
11872447,INV0000172
11872447,INV0002010
12044052,INV0002642
12042942,INV0003577
D1052847,INV0000724
D1052847,INV0000120
D1052847,INV0000006
D1038518,INV0000831
D1038518,INV0000002
12168400,INV0000240
12168400,INV0000632
12168400,INV0000717
12149347,INV0001592
12149347,INV0000665
12133949,INV0000477
12133949,INV0001011
12133949,INV0000649
12077924,INV0000011
12018341,INV0002395
12018341,INV0000135
12018341,INV0000083
11963795,INV0000742
11994746,INV0000028
11894768,INV0000001
11894768,INV0000056
11935326,INV0000150
11935326,INV0001622
11935326,INV0000048
12128721,INV0001950
12128721,INV0000056
D1032720,INV0000860
12008245,INV0000002
12008245,INV0000001
12008245,INV0000008
12103417,INV0002954
12103417,INV0000241
12061006,INV0001238
12061006,INV0000010
12061006,INV0002611
11994154,INV0002226
12080164,INV0000993
12057052,INV0001567
11994802,INV0001054
12019893,INV0000006
12019893,INV0000018
12019893,INV0000043
12046142,INV0001419
11899444,INV0000191
11899444,INV0004666
11868767,INV0004910
11868767,INV0000326
11868767,INV0000001
D1032875,INV0000010
D1032875,INV0000001
D1032875,INV0000043
12174823,INV0001489
12174823,INV0001129
11890885,INV0000187
11890885,INV0000422
11890885,INV0002750
12044969,INV0001399
12044969,INV0000432
12043220,INV0000072
12043220,INV0000689
12043220,INV0000234
12027186,INV0003593
12027186,INV0000053
11875740,INV0000062
11875740,INV0000005
12142821,INV0000889
12027825,INV0000514
12128224,INV0001068
11867687,INV0000013
11867687,INV0002941
12110288,INV0000064
11927625,INV0000059
11927625,INV0000020
12127766,INV0000000
12127766,INV0001229
12127766,INV0000524
12092434,INV0000042
12007911,INV0004365
12026917,INV0001450
12115924,INV0001644
12115924,INV0003188
12090482,INV0004710
12090482,INV0000002
11987142,INV0000432
11987142,INV0001944
12064792,INV0000032
12064792,INV0000007
12064792,INV0000671
12100886,INV0001908
12122372,INV0001476
12102288,INV0001761
12102288,INV0004152
12102288,INV0001182
11864984,INV0000351
11864984,INV0000005
11864984,INV0001417
11886597,INV0003194
12145421,INV0000018
12145421,INV0000034
12145421,INV0002143
12164996,INV0002337
12164996,INV0001429
12164996,INV0002657
12045032,INV0000787
12045032,INV0004043
12119154,INV0003616
12119154,INV0000133
12119154,INV0002363
12077978,INV0000013
12077978,INV0002284
12075316,INV0001077
11928563,INV0001189
11928563,INV0000004
11928563,INV0003825
12166942,INV0000022
12166942,INV0000400
12166942,INV0000809
12153694,INV0000052
12153694,INV0001880
11990259,INV0001117
11990259,INV0002131
11883660,INV0000006
11883660,INV0002015
12154689,INV0000668
12154689,INV0000001
12143661,INV0002086
12143661,INV0000337
12143661,INV0000581
12035021,INV0000676
11972953,INV0000535
11972953,INV0000011
11972953,INV0000467
12085028,INV0000252
12169139,INV0002141
11898576,INV0000011
11898576,INV0004341
11898576,INV0004923
11973145,INV0000043
12081635,INV0002653
12081635,INV0004418
12141518,INV0000695
12141518,INV0000009
12164619,INV0004720
12164619,INV0004801
12164619,INV0001188
12049061,INV0000008
11977596,INV0002135
11977596,INV0000001
11977596,INV0000042
11878001,INV0000186
11878001,INV0000806
11995044,INV0002757
11995044,INV0000011
12102373,INV0003612
12102373,INV0000320
12102373,INV0000002
11964858,INV0000003
11964858,INV0001058
11964858,INV0000020
11979526,INV0000032
11979526,INV0000013
11979526,INV0001809
D1017357,INV0000302
12086428,INV0001581
11867648,INV0000013
11892250,INV0000000
11892250,INV0004216
11892250,INV0000265
12144627,INV0002852
12144627,INV0003504
12144627,INV0002082
12167898,INV0000055
12167898,INV0000081
12167898,INV0000960
11926571,INV0000838
11926571,INV0000193
11926571,INV0001179
11890589,INV0003483
11890589,INV0004340
11980264,INV0000806
11934553,INV0000311
11890944,INV0000037
11890944,INV0001916
11890944,INV0004963
12179797,INV0000123
12179797,INV0000130
12179797,INV0003681
12036576,INV0000134
12036576,INV0000002
12065406,INV0001809
12065406,INV0000195
12065406,INV0002319
12096340,INV0000000
12096340,INV0001147
12096340,INV0000005
12047540,INV0003279
12047540,INV0000030
11962414,INV0000030
12183665,INV0002753
12026863,INV0000228
12137772,INV0003757
12137772,INV0000408
12174061,INV0000169
12094069,INV0002519
11978045,INV0004640
11978045,INV0000029
11978045,INV0000041
11916717,INV0000003
12135849,INV0000007
11983859,INV0000288
12178926,INV0001638
12178926,INV0000013
12052551,INV0000019
12052551,INV0000398
12052551,INV0000122
D1042080,INV0000433
12175548,INV0002648
11875045,INV0000051
D1018010,INV0000941
11949565,INV0002066
11884201,INV0000116
11999339,INV0000003
11999339,INV0003695
D1023331,INV0003424
D1023331,INV0000060
12065908,INV0000711
12065908,INV0000774
D1036467,INV0000005
D1036467,INV0000758
D1055009,INV0000055
D1055009,INV0000009
D1055009,INV0003003
D1054438,INV0000872
12079964,INV0000419
12079964,INV0000055
12055065,INV0000070
12055065,INV0000015
11978329,INV0000005
11941798,INV0000141
11941798,INV0000028
12163620,INV0002086
12163620,INV0001308
12170619,INV0000035
12016731,INV0002165
11927904,INV0000024
12154979,INV0002208
12154979,INV0000283
11959053,INV0000002
11959053,INV0000056
11926608,INV0001112
11926608,INV0004883
11890182,INV0004136
11890182,INV0000474
11890182,INV0001187
12050996,INV0004201
12050996,INV0000098
11874653,INV0000000
D1054859,INV0000316
12153763,INV0001932
12101163,INV0004179
12101163,INV0002634
11906858,INV0000562
11906858,INV0003306
11932158,INV0000035
11932158,INV0000134
12019076,INV0004052
12070640,INV0004394
12070640,INV0000236
11998731,INV0001266
11998731,INV0001605
12115175,INV0000307
12115175,INV0001038
12058630,INV0000789
12139641,INV0000061
11863319,INV0002928
11863319,INV0000006
12180088,INV0000001
12180088,INV0002495
11969021,INV0001018
11969021,INV0000160
11969021,INV0000189
12113184,INV0001974
12113184,INV0000096
D1011352,INV0000071
D1011352,INV0001248
